# PROVENANCE: Grimme D3 reference data via MOPAC v23.2.5 (github.com/openmopac/mopac tag v23.2.5, Apache-2.0), src/corrections/copyc6.F90.
# The D3 model and reference data are S. Grimme et al., J. Chem. Phys. 132, 154104 (2010); see THIRD_PARTY_NOTICES.md.
iat,jat,c6,cn_a,cn_b
39,40,857.6527,2.8903,0.0
39,41,781.5377,2.8903,0.0
39,42,602.4253,2.8903,0.0
39,43,672.5553,2.8903,0.0
39,44,511.4722,2.8903,0.0
39,45,559.3453,2.8903,0.0
39,46,518.4374,2.8903,0.0
39,47,431.9705,2.8903,0.0
39,48,456.4875,2.8903,0.0
39,49,573.8021,2.8903,0.0
39,50,529.9186,2.8903,0.0
39,51,471.4064,2.8903,0.0
39,52,436.8022,2.8903,0.0
39,53,394.3185,2.8903,0.0
39,54,353.9178,2.8903,0.0
39,55,1515.3755,2.8903,0.0
39,56,1391.1764,2.8903,0.0
39,57,1221.2152,2.8903,0.0
39,58,556.9697,2.8903,2.7991
39,59,1231.989,2.8903,0.0
39,60,1182.9141,2.8903,0.0
39,61,1153.2166,2.8903,0.0
39,62,1125.9127,2.8903,0.0
39,63,1101.7008,2.8903,0.0
39,64,865.0011,2.8903,0.0
39,65,974.9708,2.8903,0.0
39,66,940.1178,2.8903,0.0
39,67,993.5143,2.8903,0.0
39,68,972.4302,2.8903,0.0
39,69,953.4036,2.8903,0.0
39,70,942.3249,2.8903,0.0
39,71,793.1059,2.8903,0.0
39,72,779.3004,2.8903,0.0
39,73,710.479,2.8903,0.0
39,74,599.1342,2.8903,0.0
39,75,609.3615,2.8903,0.0
39,76,551.689,2.8903,0.0
39,77,504.7716,2.8903,0.0
39,78,418.6696,2.8903,0.0
39,79,390.9131,2.8903,0.0
39,80,402.0942,2.8903,0.0
39,81,588.4579,2.8903,0.0
39,82,574.8974,2.8903,0.0
39,83,527.4831,2.8903,0.0
39,84,502.5688,2.8903,0.0
39,85,463.1644,2.8903,0.0
39,86,423.8939,2.8903,0.0
39,87,1430.0247,2.8903,0.0
39,88,1374.934,2.8903,0.0
39,89,1214.286,2.8903,0.0
39,90,1089.5911,2.8903,0.0
39,91,1082.1909,2.8903,0.0
39,92,1047.7793,2.8903,0.0
39,93,1079.5998,2.8903,0.0
39,94,1045.3553,2.8903,0.0
39,1,58.2755,2.8903,0.0
39,3,189.8894,2.8903,0.9865
39,4,242.008,2.8903,0.9808
39,5,184.2847,2.8903,0.9706
39,6,138.4353,2.8903,0.9868
39,7,95.8897,2.8903,0.9944
39,8,69.5806,2.8903,0.9925
39,9,47.5914,2.8903,0.9982
39,11,277.5701,2.8903,0.9684
39,12,429.5059,2.8903,0.9628
39,13,434.5102,2.8903,0.9648
39,14,348.3162,2.8903,0.9507
39,15,284.5819,2.8903,0.9947
39,16,240.1493,2.8903,0.9948
39,17,195.8267,2.8903,0.9972
39,19,381.7778,2.8903,0.9767
39,20,732.1243,2.8903,0.9831
39,21,381.4719,2.8903,1.8627
39,22,368.1481,2.8903,1.8299
39,23,360.7708,2.8903,1.9138
39,24,357.4837,2.8903,1.8269
39,25,328.6223,2.8903,1.6406
39,26,303.9644,2.8903,1.6483
39,27,289.9137,2.8903,1.7149
39,28,283.4424,2.8903,1.7937
39,29,280.2569,2.8903,0.9576
39,30,262.5735,2.8903,1.9419
39,31,430.7925,2.8903,0.9601
39,32,377.693,2.8903,0.9434
39,33,337.9057,2.8903,0.9889
39,34,308.092,2.8903,0.9901
39,35,270.881,2.8903,0.9974
39,37,455.246,2.8903,0.9738
39,38,890.744,2.8903,0.9801
39,39,679.4591,2.8903,1.9153
39,40,504.4325,2.8903,1.9355
39,41,509.4181,2.8903,1.9545
39,42,474.6807,2.8903,1.942
39,43,532.9719,2.8903,1.6682
39,44,413.1903,2.8903,1.8584
39,45,386.3915,2.8903,1.9003
39,46,358.6133,2.8903,1.863
39,47,346.936,2.8903,0.9679
39,48,342.9987,2.8903,1.9539
39,49,546.669,2.8903,0.9633
39,50,493.8129,2.8903,0.9514
39,51,461.8766,2.8903,0.9749
39,52,436.452,2.8903,0.9811
39,53,398.0382,2.8903,0.9968
39,55,537.9093,2.8903,0.9909
39,56,1154.9423,2.8903,0.9797
39,57,860.0465,2.8903,1.9373
39,59,540.0992,2.8903,2.9425
39,60,528.9145,2.8903,2.9455
39,61,512.0867,2.8903,2.9413
39,62,514.7308,2.8903,2.93
39,63,496.5039,2.8903,1.8286
39,64,518.0912,2.8903,2.8732
39,65,486.465,2.8903,2.9086
39,66,495.1913,2.8903,2.8965
39,67,461.6481,2.8903,2.9242
39,68,448.4531,2.8903,2.9282
39,69,445.6186,2.8903,2.9246
39,70,468.6784,2.8903,2.8482
39,71,430.6794,2.8903,2.9219
39,72,585.2116,2.8903,1.9254
39,73,542.5268,2.8903,1.9459
39,74,494.4099,2.8903,1.9292
39,75,500.7127,2.8903,1.8104
39,76,437.1359,2.8903,1.8858
39,77,410.9617,2.8903,1.8648
39,78,392.3386,2.8903,1.9188
39,79,374.9956,2.8903,0.9846
39,80,362.0333,2.8903,1.9896
39,81,586.4827,2.8903,0.9267
39,82,533.7582,2.8903,0.9383
39,83,517.1837,2.8903,0.982
39,84,502.6241,2.8903,0.9815
39,85,468.785,2.8903,0.9954
39,87,605.7876,2.8903,0.9705
39,88,1148.1563,2.8903,0.9662
39,89,639.1977,2.8903,2.907
39,90,738.6104,2.8903,2.8844
39,91,659.7771,2.8903,2.8738
39,92,582.4722,2.8903,2.8878
39,93,560.3237,2.8903,2.9095
39,94,675.9532,2.8903,1.9209
39,4,157.4277,2.8903,1.9697
39,5,154.528,2.8903,1.9441
39,6,112.668,2.8903,1.9985
39,7,89.9626,2.8903,2.0143
39,8,61.2796,2.8903,1.9887
39,12,279.6834,2.8903,1.9496
39,13,338.0153,2.8903,1.9311
39,14,323.8305,2.8903,1.9435
39,15,280.7471,2.8903,2.0102
39,16,235.2717,2.8903,1.9903
39,20,391.836,2.8903,1.9349
39,21,376.1623,2.8903,2.8999
39,22,380.7419,2.8903,3.8675
39,23,348.3728,2.8903,2.911
39,24,261.7042,2.8903,10.619
39,25,223.5637,2.8903,9.8849
39,26,219.4714,2.8903,9.1376
39,27,257.919,2.8903,2.9263
39,28,240.1326,2.8903,6.5458
39,31,340.6535,2.8903,1.9315
39,32,359.4274,2.8903,1.9447
39,33,328.9431,2.8903,1.9793
39,34,305.6508,2.8903,1.9812
39,38,469.2639,2.8903,1.9143
39,39,451.0845,2.8903,2.8903
40,1,36.5405,3.9106,0.9118
40,2,24.0883,3.9106,0.0
40,3,562.1583,3.9106,0.0
40,4,327.2192,3.9106,0.0
40,5,220.8361,3.9106,0.0
40,6,149.2658,3.9106,0.0
40,7,104.338,3.9106,0.0
40,8,78.9339,3.9106,0.0
40,9,59.7299,3.9106,0.0
40,10,45.8824,3.9106,0.0
40,11,672.4303,3.9106,0.0
40,12,520.6868,3.9106,0.0
40,13,480.7313,3.9106,0.0
40,14,379.4212,3.9106,0.0
40,15,296.0806,3.9106,0.0
40,16,245.7286,3.9106,0.0
40,17,200.6665,3.9106,0.0
40,18,164.0761,3.9106,0.0
40,19,1099.8393,3.9106,0.0
40,20,912.5205,3.9106,0.0
40,21,754.6182,3.9106,0.0
40,22,729.1622,3.9106,0.0
40,23,667.9695,3.9106,0.0
40,24,525.9535,3.9106,0.0
40,25,575.392,3.9106,0.0
40,26,451.413,3.9106,0.0
40,27,479.1089,3.9106,0.0
40,28,493.3692,3.9106,0.0
40,29,377.9964,3.9106,0.0
40,30,388.7295,3.9106,0.0
40,31,460.4959,3.9106,0.0
40,32,406.6196,3.9106,0.0
40,33,347.0371,3.9106,0.0
40,34,311.4245,3.9106,0.0
40,35,272.491,3.9106,0.0
40,36,236.8855,3.9106,0.0
40,37,1232.9252,3.9106,0.0
40,38,1086.8394,3.9106,0.0
40,39,953.4821,3.9106,0.0
40,40,857.6011,3.9106,0.0
40,41,782.3088,3.9106,0.0
40,42,604.1475,3.9106,0.0
40,43,674.0068,3.9106,0.0
40,44,513.6197,3.9106,0.0
40,45,561.6169,3.9106,0.0
40,46,520.8781,3.9106,0.0
40,47,433.9278,3.9106,0.0
40,48,459.0164,3.9106,0.0
40,49,575.802,3.9106,0.0
40,50,533.0732,3.9106,0.0
40,51,475.3821,3.9106,0.0
40,52,441.1513,3.9106,0.0
40,53,398.8895,3.9106,0.0
40,54,358.5675,3.9106,0.0
40,55,1502.0119,3.9106,0.0
40,56,1384.6011,3.9106,0.0
40,57,1218.3604,3.9106,0.0
40,58,561.4468,3.9106,2.7991
40,59,1227.1618,3.9106,0.0
40,60,1178.7222,3.9106,0.0
40,61,1149.2501,3.9106,0.0
40,62,1122.1393,3.9106,0.0
40,63,1098.1031,3.9106,0.0
40,64,864.5896,3.9106,0.0
40,65,970.8551,3.9106,0.0
40,66,936.5992,3.9106,0.0
40,67,990.844,3.9106,0.0
40,68,969.8725,3.9106,0.0
40,69,950.9799,3.9106,0.0
40,70,939.8169,3.9106,0.0
40,71,792.5089,3.9106,0.0
40,72,780.627,3.9106,0.0
40,73,712.7902,3.9106,0.0
40,74,601.8801,3.9106,0.0
40,75,612.4907,3.9106,0.0
40,76,555.2609,3.9106,0.0
40,77,508.5899,3.9106,0.0
40,78,422.3535,3.9106,0.0
40,79,394.5421,3.9106,0.0
40,80,406.0045,3.9106,0.0
40,81,590.9783,3.9106,0.0
40,82,578.4188,3.9106,0.0
40,83,531.8665,3.9106,0.0
40,84,507.3933,3.9106,0.0
40,85,468.329,3.9106,0.0
40,86,429.2215,3.9106,0.0
40,87,1420.1434,3.9106,0.0
40,88,1370.1849,3.9106,0.0
40,89,1212.751,3.9106,0.0
40,90,1091.0589,3.9106,0.0
40,91,1082.3309,3.9106,0.0
40,92,1047.982,3.9106,0.0
